date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2025-10-01,0,野狐谷溜池,杵築,八坂,2.25,0.0,Sentinel-1,DESCENDING
2025-10-01,1,申川溜池,杵築,八坂,2.06,0.0,Sentinel-1,DESCENDING
2025-10-01,2,白水池,杵築,馬場尾,4.84,0.0,Sentinel-1,DESCENDING
2025-10-01,3,床並溜池,山香,下,1.65,0.0,Sentinel-1,DESCENDING
2025-10-01,12,大河内溜池南方の池,大田,白木原,0.92,0.0,Sentinel-1,DESCENDING
2025-10-01,13,大河内溜池,大田,白木原,2.64,0.0,Sentinel-1,DESCENDING
2025-10-01,14,黄午渕溜池,大田,永松,0.89,0.0,Sentinel-1,DESCENDING
2025-10-01,15,俣水1012付近の池,大田,俣水,1.61,0.0,Sentinel-1,DESCENDING
2025-10-01,16,東下司溜池,杵築,南杵築,0.65,0.0,Sentinel-1,DESCENDING
2025-10-01,17,西下司溜池,杵築,南杵築,1.3,0.0,Sentinel-1,DESCENDING
2025-10-01,18,日指ダム,山香,日指,39.42,0.0,Sentinel-1,DESCENDING
2025-10-01,19,日指ダム,山香,日指,12.57,0.0,Sentinel-1,DESCENDING
2025-10-01,20,楠溜池,山香,吉野渡,7.11,0.0,Sentinel-1,DESCENDING
2025-10-01,21,石山ダム,杵築,溝井,10.73,0.0,Sentinel-1,DESCENDING
2025-10-01,22,尾払溜池,杵築,守江,7.07,0.0,Sentinel-1,DESCENDING
2025-10-01,23,鍋倉ダム,杵築,守江,9.42,0.0,Sentinel-1,DESCENDING
2025-10-01,24,糠味噌溜池,杵築,日野,1.69,0.0,Sentinel-1,DESCENDING
2025-10-01,25,弁天池,杵築,溝井,4.32,0.0,Sentinel-1,DESCENDING
2025-10-01,26,山迫溜池,杵築,鴨川,2.08,0.0,Sentinel-1,DESCENDING
2025-10-01,27,スネコスリ溜池,杵築,猪尾,5.54,0.0,Sentinel-1,DESCENDING
2025-10-01,28,中ノ池溜池,杵築,溝井,0.91,0.0,Sentinel-1,DESCENDING
2025-10-01,29,立尻溜池,杵築,溝井,1.61,0.0,Sentinel-1,DESCENDING
2025-10-01,30,本庄新池,杵築,本庄,3.53,0.0,Sentinel-1,DESCENDING
2025-10-01,31,双子溜池,杵築,本庄,2.7,0.0,Sentinel-1,DESCENDING
2025-10-01,32,大台溜池,杵築,本庄,5.22,0.0,Sentinel-1,DESCENDING
2025-10-01,33,夫婦池南部,杵築,熊野,1.43,0.0,Sentinel-1,DESCENDING
2025-10-01,34,夫婦池北部,杵築,熊野,2.44,0.0,Sentinel-1,DESCENDING
2025-10-01,35,新宮溜池,杵築,日野,3.81,0.0,Sentinel-1,DESCENDING
2025-10-01,43,轟溜池,杵築,船部,2.04,0.0,Sentinel-1,DESCENDING
2025-10-01,48,申川溜池北方の池,杵築,八坂,0.49,0.0,Sentinel-1,DESCENDING
