date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2025-10-30,0,野狐谷溜池,杵築,八坂,2.25,2560.8,Sentinel-1,DESCENDING
2025-10-30,1,申川溜池,杵築,八坂,2.06,4557.7,Sentinel-1,DESCENDING
2025-10-30,2,白水池,杵築,馬場尾,4.84,24125.8,Sentinel-1,DESCENDING
2025-10-30,3,床並溜池,山香,下,1.65,3692.4,Sentinel-1,DESCENDING
2025-10-30,12,大河内溜池南方の池,大田,白木原,0.92,2362.9,Sentinel-1,DESCENDING
2025-10-30,13,大河内溜池,大田,白木原,2.64,9787.1,Sentinel-1,DESCENDING
2025-10-30,14,黄午渕溜池,大田,永松,0.89,2700.6,Sentinel-1,DESCENDING
2025-10-30,15,俣水1012付近の池,大田,俣水,1.61,4948.0,Sentinel-1,DESCENDING
2025-10-30,16,東下司溜池,杵築,南杵築,0.65,83.3,Sentinel-1,DESCENDING
2025-10-30,17,西下司溜池,杵築,南杵築,1.3,1134.8,Sentinel-1,DESCENDING
2025-10-30,18,日指ダム,山香,日指,39.42,161909.3,Sentinel-1,DESCENDING
2025-10-30,19,日指ダム,山香,日指,12.57,32035.8,Sentinel-1,DESCENDING
2025-10-30,20,楠溜池,山香,吉野渡,7.11,34658.8,Sentinel-1,DESCENDING
2025-10-30,21,石山ダム,杵築,溝井,10.73,28542.3,Sentinel-1,DESCENDING
2025-10-30,22,尾払溜池,杵築,守江,7.07,38298.8,Sentinel-1,DESCENDING
2025-10-30,23,鍋倉ダム,杵築,守江,9.42,40095.8,Sentinel-1,DESCENDING
2025-10-30,24,糠味噌溜池,杵築,日野,1.69,3477.9,Sentinel-1,DESCENDING
2025-10-30,25,弁天池,杵築,溝井,4.32,14069.5,Sentinel-1,DESCENDING
2025-10-30,26,山迫溜池,杵築,鴨川,2.08,6139.5,Sentinel-1,DESCENDING
2025-10-30,27,スネコスリ溜池,杵築,猪尾,5.54,26655.9,Sentinel-1,DESCENDING
2025-10-30,28,中ノ池溜池,杵築,溝井,0.91,1887.3,Sentinel-1,DESCENDING
2025-10-30,29,立尻溜池,杵築,溝井,1.61,6672.8,Sentinel-1,DESCENDING
2025-10-30,30,本庄新池,杵築,本庄,3.53,13727.3,Sentinel-1,DESCENDING
2025-10-30,31,双子溜池,杵築,本庄,2.7,13716.8,Sentinel-1,DESCENDING
2025-10-30,32,大台溜池,杵築,本庄,5.22,24965.2,Sentinel-1,DESCENDING
2025-10-30,33,夫婦池南部,杵築,熊野,1.43,2498.3,Sentinel-1,DESCENDING
2025-10-30,34,夫婦池北部,杵築,熊野,2.44,10231.7,Sentinel-1,DESCENDING
2025-10-30,35,新宮溜池,杵築,日野,3.81,11359.3,Sentinel-1,DESCENDING
2025-10-30,43,轟溜池,杵築,船部,2.04,499.3,Sentinel-1,DESCENDING
2025-10-30,48,申川溜池北方の池,杵築,八坂,0.49,83.2,Sentinel-1,DESCENDING
