date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2024-08-12,0,野狐谷溜池,杵築,八坂,2.25,7768.4,Sentinel-1,DESCENDING
2024-08-12,1,申川溜池,杵築,八坂,2.06,4967.0,Sentinel-1,DESCENDING
2024-08-12,2,白水池,杵築,馬場尾,4.84,28285.2,Sentinel-1,DESCENDING
2024-08-12,3,床並溜池,山香,下,1.65,7463.1,Sentinel-1,DESCENDING
2024-08-12,12,大河内溜池南方の池,大田,白木原,0.92,1712.4,Sentinel-1,DESCENDING
2024-08-12,13,大河内溜池,大田,白木原,2.64,9886.5,Sentinel-1,DESCENDING
2024-08-12,14,黄午渕溜池,大田,永松,0.89,2693.8,Sentinel-1,DESCENDING
2024-08-12,15,俣水1012付近の池,大田,俣水,1.61,5679.2,Sentinel-1,DESCENDING
2024-08-12,16,東下司溜池,杵築,南杵築,0.65,0.0,Sentinel-1,DESCENDING
2024-08-12,17,西下司溜池,杵築,南杵築,1.3,619.7,Sentinel-1,DESCENDING
2024-08-12,18,日指ダム,山香,日指,39.42,216201.7,Sentinel-1,DESCENDING
2024-08-12,19,日指ダム,山香,日指,12.57,49689.1,Sentinel-1,DESCENDING
2024-08-12,20,楠溜池,山香,吉野渡,7.11,37239.5,Sentinel-1,DESCENDING
2024-08-12,21,石山ダム,杵築,溝井,10.73,38826.3,Sentinel-1,DESCENDING
2024-08-12,22,尾払溜池,杵築,守江,7.07,45212.5,Sentinel-1,DESCENDING
2024-08-12,23,鍋倉ダム,杵築,守江,9.42,53793.8,Sentinel-1,DESCENDING
2024-08-12,24,糠味噌溜池,杵築,日野,1.69,0.0,Sentinel-1,DESCENDING
2024-08-12,25,弁天池,杵築,溝井,4.32,21671.7,Sentinel-1,DESCENDING
2024-08-12,26,山迫溜池,杵築,鴨川,2.08,5501.4,Sentinel-1,DESCENDING
2024-08-12,27,スネコスリ溜池,杵築,猪尾,5.54,27738.4,Sentinel-1,DESCENDING
2024-08-12,28,中ノ池溜池,杵築,溝井,0.91,2268.3,Sentinel-1,DESCENDING
2024-08-12,29,立尻溜池,杵築,溝井,1.61,7144.4,Sentinel-1,DESCENDING
2024-08-12,30,本庄新池,杵築,本庄,3.53,15543.6,Sentinel-1,DESCENDING
2024-08-12,31,双子溜池,杵築,本庄,2.7,13332.6,Sentinel-1,DESCENDING
2024-08-12,32,大台溜池,杵築,本庄,5.22,25530.6,Sentinel-1,DESCENDING
2024-08-12,33,夫婦池南部,杵築,熊野,1.43,3273.5,Sentinel-1,DESCENDING
2024-08-12,34,夫婦池北部,杵築,熊野,2.44,10552.7,Sentinel-1,DESCENDING
2024-08-12,35,新宮溜池,杵築,日野,3.81,15599.6,Sentinel-1,DESCENDING
2024-08-12,43,轟溜池,杵築,船部,2.04,5493.5,Sentinel-1,DESCENDING
2024-08-12,48,申川溜池北方の池,杵築,八坂,0.49,1350.4,Sentinel-1,DESCENDING
