date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2025-07-26,0,野狐谷溜池,杵築,八坂,2.25,8259.8,Sentinel-1,DESCENDING
2025-07-26,1,申川溜池,杵築,八坂,2.06,5041.2,Sentinel-1,DESCENDING
2025-07-26,2,白水池,杵築,馬場尾,4.84,26281.6,Sentinel-1,DESCENDING
2025-07-26,3,床並溜池,山香,下,1.65,5747.8,Sentinel-1,DESCENDING
2025-07-26,12,大河内溜池南方の池,大田,白木原,0.92,1520.0,Sentinel-1,DESCENDING
2025-07-26,13,大河内溜池,大田,白木原,2.64,12381.6,Sentinel-1,DESCENDING
2025-07-26,14,黄午渕溜池,大田,永松,0.89,2260.1,Sentinel-1,DESCENDING
2025-07-26,15,俣水1012付近の池,大田,俣水,1.61,5918.2,Sentinel-1,DESCENDING
2025-07-26,16,東下司溜池,杵築,南杵築,0.65,416.3,Sentinel-1,DESCENDING
2025-07-26,17,西下司溜池,杵築,南杵築,1.3,3385.2,Sentinel-1,DESCENDING
2025-07-26,18,日指ダム,山香,日指,39.42,172837.0,Sentinel-1,DESCENDING
2025-07-26,19,日指ダム,山香,日指,12.57,34459.6,Sentinel-1,DESCENDING
2025-07-26,20,楠溜池,山香,吉野渡,7.11,43502.3,Sentinel-1,DESCENDING
2025-07-26,21,石山ダム,杵築,溝井,10.73,38975.8,Sentinel-1,DESCENDING
2025-07-26,22,尾払溜池,杵築,守江,7.07,44076.7,Sentinel-1,DESCENDING
2025-07-26,23,鍋倉ダム,杵築,守江,9.42,53199.4,Sentinel-1,DESCENDING
2025-07-26,24,糠味噌溜池,杵築,日野,1.69,0.0,Sentinel-1,DESCENDING
2025-07-26,25,弁天池,杵築,溝井,4.32,23132.5,Sentinel-1,DESCENDING
2025-07-26,26,山迫溜池,杵築,鴨川,2.08,6157.2,Sentinel-1,DESCENDING
2025-07-26,27,スネコスリ溜池,杵築,猪尾,5.54,28573.0,Sentinel-1,DESCENDING
2025-07-26,28,中ノ池溜池,杵築,溝井,0.91,2230.1,Sentinel-1,DESCENDING
2025-07-26,29,立尻溜池,杵築,溝井,1.61,7351.0,Sentinel-1,DESCENDING
2025-07-26,30,本庄新池,杵築,本庄,3.53,15759.4,Sentinel-1,DESCENDING
2025-07-26,31,双子溜池,杵築,本庄,2.7,14203.5,Sentinel-1,DESCENDING
2025-07-26,32,大台溜池,杵築,本庄,5.22,24403.7,Sentinel-1,DESCENDING
2025-07-26,33,夫婦池南部,杵築,熊野,1.43,3700.3,Sentinel-1,DESCENDING
2025-07-26,34,夫婦池北部,杵築,熊野,2.44,9944.7,Sentinel-1,DESCENDING
2025-07-26,35,新宮溜池,杵築,日野,3.81,16746.5,Sentinel-1,DESCENDING
2025-07-26,43,轟溜池,杵築,船部,2.04,7405.6,Sentinel-1,DESCENDING
2025-07-26,48,申川溜池北方の池,杵築,八坂,0.49,1131.0,Sentinel-1,DESCENDING
