date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2024-02-26,0,野狐谷溜池,杵築,八坂,2.25,5901.8,Sentinel-1,DESCENDING
2024-02-26,1,申川溜池,杵築,八坂,2.06,6841.1,Sentinel-1,DESCENDING
2024-02-26,2,白水池,杵築,馬場尾,4.84,27137.1,Sentinel-1,DESCENDING
2024-02-26,3,床並溜池,山香,下,1.65,8019.9,Sentinel-1,DESCENDING
2024-02-26,12,大河内溜池南方の池,大田,白木原,0.92,2031.6,Sentinel-1,DESCENDING
2024-02-26,13,大河内溜池,大田,白木原,2.64,11327.9,Sentinel-1,DESCENDING
2024-02-26,14,黄午渕溜池,大田,永松,0.89,3147.3,Sentinel-1,DESCENDING
2024-02-26,15,俣水1012付近の池,大田,俣水,1.61,6303.4,Sentinel-1,DESCENDING
2024-02-26,16,東下司溜池,杵築,南杵築,0.65,0.0,Sentinel-1,DESCENDING
2024-02-26,17,西下司溜池,杵築,南杵築,1.3,478.3,Sentinel-1,DESCENDING
2024-02-26,18,日指ダム,山香,日指,39.42,189818.8,Sentinel-1,DESCENDING
2024-02-26,19,日指ダム,山香,日指,12.57,51390.8,Sentinel-1,DESCENDING
2024-02-26,20,楠溜池,山香,吉野渡,7.11,33792.3,Sentinel-1,DESCENDING
2024-02-26,21,石山ダム,杵築,溝井,10.73,26998.3,Sentinel-1,DESCENDING
2024-02-26,22,尾払溜池,杵築,守江,7.07,45517.4,Sentinel-1,DESCENDING
2024-02-26,23,鍋倉ダム,杵築,守江,9.42,46672.5,Sentinel-1,DESCENDING
2024-02-26,24,糠味噌溜池,杵築,日野,1.69,3672.8,Sentinel-1,DESCENDING
2024-02-26,25,弁天池,杵築,溝井,4.32,23378.2,Sentinel-1,DESCENDING
2024-02-26,26,山迫溜池,杵築,鴨川,2.08,7365.9,Sentinel-1,DESCENDING
2024-02-26,27,スネコスリ溜池,杵築,猪尾,5.54,29316.8,Sentinel-1,DESCENDING
2024-02-26,28,中ノ池溜池,杵築,溝井,0.91,2355.4,Sentinel-1,DESCENDING
2024-02-26,29,立尻溜池,杵築,溝井,1.61,6912.0,Sentinel-1,DESCENDING
2024-02-26,30,本庄新池,杵築,本庄,3.53,15533.5,Sentinel-1,DESCENDING
2024-02-26,31,双子溜池,杵築,本庄,2.7,14244.0,Sentinel-1,DESCENDING
2024-02-26,32,大台溜池,杵築,本庄,5.22,24753.0,Sentinel-1,DESCENDING
2024-02-26,33,夫婦池南部,杵築,熊野,1.43,3254.9,Sentinel-1,DESCENDING
2024-02-26,34,夫婦池北部,杵築,熊野,2.44,9819.3,Sentinel-1,DESCENDING
2024-02-26,35,新宮溜池,杵築,日野,3.81,15663.3,Sentinel-1,DESCENDING
2024-02-26,43,轟溜池,杵築,船部,2.04,7794.3,Sentinel-1,DESCENDING
2024-02-26,48,申川溜池北方の池,杵築,八坂,0.49,832.4,Sentinel-1,DESCENDING
