date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2025-02-08,0,野狐谷溜池,杵築,八坂,2.25,9056.3,Sentinel-1,DESCENDING
2025-02-08,1,申川溜池,杵築,八坂,2.06,8198.1,Sentinel-1,DESCENDING
2025-02-08,2,白水池,杵築,馬場尾,4.84,29519.8,Sentinel-1,DESCENDING
2025-02-08,3,床並溜池,山香,下,1.65,8768.9,Sentinel-1,DESCENDING
2025-02-08,12,大河内溜池南方の池,大田,白木原,0.92,2889.8,Sentinel-1,DESCENDING
2025-02-08,13,大河内溜池,大田,白木原,2.64,14249.7,Sentinel-1,DESCENDING
2025-02-08,14,黄午渕溜池,大田,永松,0.89,4043.9,Sentinel-1,DESCENDING
2025-02-08,15,俣水1012付近の池,大田,俣水,1.61,6785.4,Sentinel-1,DESCENDING
2025-02-08,16,東下司溜池,杵築,南杵築,0.65,83.3,Sentinel-1,DESCENDING
2025-02-08,17,西下司溜池,杵築,南杵築,1.3,669.3,Sentinel-1,DESCENDING
2025-02-08,18,日指ダム,山香,日指,39.42,240779.9,Sentinel-1,DESCENDING
2025-02-08,19,日指ダム,山香,日指,12.57,65408.1,Sentinel-1,DESCENDING
2025-02-08,20,楠溜池,山香,吉野渡,7.11,26727.7,Sentinel-1,DESCENDING
2025-02-08,21,石山ダム,杵築,溝井,10.73,37360.0,Sentinel-1,DESCENDING
2025-02-08,22,尾払溜池,杵築,守江,7.07,45334.6,Sentinel-1,DESCENDING
2025-02-08,23,鍋倉ダム,杵築,守江,9.42,56366.1,Sentinel-1,DESCENDING
2025-02-08,24,糠味噌溜池,杵築,日野,1.69,5243.4,Sentinel-1,DESCENDING
2025-02-08,25,弁天池,杵築,溝井,4.32,22644.5,Sentinel-1,DESCENDING
2025-02-08,26,山迫溜池,杵築,鴨川,2.08,7734.1,Sentinel-1,DESCENDING
2025-02-08,27,スネコスリ溜池,杵築,猪尾,5.54,30443.3,Sentinel-1,DESCENDING
2025-02-08,28,中ノ池溜池,杵築,溝井,0.91,2979.5,Sentinel-1,DESCENDING
2025-02-08,29,立尻溜池,杵築,溝井,1.61,7267.1,Sentinel-1,DESCENDING
2025-02-08,30,本庄新池,杵築,本庄,3.53,15870.7,Sentinel-1,DESCENDING
2025-02-08,31,双子溜池,杵築,本庄,2.7,14551.2,Sentinel-1,DESCENDING
2025-02-08,32,大台溜池,杵築,本庄,5.22,26188.7,Sentinel-1,DESCENDING
2025-02-08,33,夫婦池南部,杵築,熊野,1.43,4532.3,Sentinel-1,DESCENDING
2025-02-08,34,夫婦池北部,杵築,熊野,2.44,12380.9,Sentinel-1,DESCENDING
2025-02-08,35,新宮溜池,杵築,日野,3.81,19185.2,Sentinel-1,DESCENDING
2025-02-08,43,轟溜池,杵築,船部,2.04,8752.8,Sentinel-1,DESCENDING
2025-02-08,48,申川溜池北方の池,杵築,八坂,0.49,2101.8,Sentinel-1,DESCENDING
