date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2024-04-26,0,野狐谷溜池,杵築,八坂,2.25,7620.6,Sentinel-1,DESCENDING
2024-04-26,1,申川溜池,杵築,八坂,2.06,5939.5,Sentinel-1,DESCENDING
2024-04-26,2,白水池,杵築,馬場尾,4.84,27747.2,Sentinel-1,DESCENDING
2024-04-26,3,床並溜池,山香,下,1.65,6859.2,Sentinel-1,DESCENDING
2024-04-26,12,大河内溜池南方の池,大田,白木原,0.92,1299.0,Sentinel-1,DESCENDING
2024-04-26,13,大河内溜池,大田,白木原,2.64,11802.6,Sentinel-1,DESCENDING
2024-04-26,14,黄午渕溜池,大田,永松,0.89,3012.3,Sentinel-1,DESCENDING
2024-04-26,15,俣水1012付近の池,大田,俣水,1.61,5882.4,Sentinel-1,DESCENDING
2024-04-26,16,東下司溜池,杵築,南杵築,0.65,0.0,Sentinel-1,DESCENDING
2024-04-26,17,西下司溜池,杵築,南杵築,1.3,134.5,Sentinel-1,DESCENDING
2024-04-26,18,日指ダム,山香,日指,39.42,224020.1,Sentinel-1,DESCENDING
2024-04-26,19,日指ダム,山香,日指,12.57,56711.7,Sentinel-1,DESCENDING
2024-04-26,20,楠溜池,山香,吉野渡,7.11,42208.4,Sentinel-1,DESCENDING
2024-04-26,21,石山ダム,杵築,溝井,10.73,36651.5,Sentinel-1,DESCENDING
2024-04-26,22,尾払溜池,杵築,守江,7.07,39397.7,Sentinel-1,DESCENDING
2024-04-26,23,鍋倉ダム,杵築,守江,9.42,51094.4,Sentinel-1,DESCENDING
2024-04-26,24,糠味噌溜池,杵築,日野,1.69,3000.8,Sentinel-1,DESCENDING
2024-04-26,25,弁天池,杵築,溝井,4.32,23500.7,Sentinel-1,DESCENDING
2024-04-26,26,山迫溜池,杵築,鴨川,2.08,6766.9,Sentinel-1,DESCENDING
2024-04-26,27,スネコスリ溜池,杵築,猪尾,5.54,25196.4,Sentinel-1,DESCENDING
2024-04-26,28,中ノ池溜池,杵築,溝井,0.91,2866.9,Sentinel-1,DESCENDING
2024-04-26,29,立尻溜池,杵築,溝井,1.61,6315.0,Sentinel-1,DESCENDING
2024-04-26,30,本庄新池,杵築,本庄,3.53,15460.7,Sentinel-1,DESCENDING
2024-04-26,31,双子溜池,杵築,本庄,2.7,13679.6,Sentinel-1,DESCENDING
2024-04-26,32,大台溜池,杵築,本庄,5.22,25191.5,Sentinel-1,DESCENDING
2024-04-26,33,夫婦池南部,杵築,熊野,1.43,3708.1,Sentinel-1,DESCENDING
2024-04-26,34,夫婦池北部,杵築,熊野,2.44,10609.8,Sentinel-1,DESCENDING
2024-04-26,35,新宮溜池,杵築,日野,3.81,15227.3,Sentinel-1,DESCENDING
2024-04-26,43,轟溜池,杵築,船部,2.04,6303.8,Sentinel-1,DESCENDING
2024-04-26,48,申川溜池北方の池,杵築,八坂,0.49,993.6,Sentinel-1,DESCENDING
