date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2025-03-16,0,野狐谷溜池,杵築,八坂,2.25,7929.4,Sentinel-1,DESCENDING
2025-03-16,1,申川溜池,杵築,八坂,2.06,5795.9,Sentinel-1,DESCENDING
2025-03-16,2,白水池,杵築,馬場尾,4.84,22535.4,Sentinel-1,DESCENDING
2025-03-16,3,床並溜池,山香,下,1.65,7862.0,Sentinel-1,DESCENDING
2025-03-16,12,大河内溜池南方の池,大田,白木原,0.92,1247.1,Sentinel-1,DESCENDING
2025-03-16,13,大河内溜池,大田,白木原,2.64,10630.2,Sentinel-1,DESCENDING
2025-03-16,14,黄午渕溜池,大田,永松,0.89,2989.5,Sentinel-1,DESCENDING
2025-03-16,15,俣水1012付近の池,大田,俣水,1.61,6663.1,Sentinel-1,DESCENDING
2025-03-16,16,東下司溜池,杵築,南杵築,0.65,0.0,Sentinel-1,DESCENDING
2025-03-16,17,西下司溜池,杵築,南杵築,1.3,352.6,Sentinel-1,DESCENDING
2025-03-16,18,日指ダム,山香,日指,39.42,176453.7,Sentinel-1,DESCENDING
2025-03-16,19,日指ダム,山香,日指,12.57,51855.6,Sentinel-1,DESCENDING
2025-03-16,20,楠溜池,山香,吉野渡,7.11,32060.5,Sentinel-1,DESCENDING
2025-03-16,21,石山ダム,杵築,溝井,10.73,31816.8,Sentinel-1,DESCENDING
2025-03-16,22,尾払溜池,杵築,守江,7.07,35368.5,Sentinel-1,DESCENDING
2025-03-16,23,鍋倉ダム,杵築,守江,9.42,51766.5,Sentinel-1,DESCENDING
2025-03-16,24,糠味噌溜池,杵築,日野,1.69,3207.5,Sentinel-1,DESCENDING
2025-03-16,25,弁天池,杵築,溝井,4.32,15390.8,Sentinel-1,DESCENDING
2025-03-16,26,山迫溜池,杵築,鴨川,2.08,5700.2,Sentinel-1,DESCENDING
2025-03-16,27,スネコスリ溜池,杵築,猪尾,5.54,24907.7,Sentinel-1,DESCENDING
2025-03-16,28,中ノ池溜池,杵築,溝井,0.91,2233.7,Sentinel-1,DESCENDING
2025-03-16,29,立尻溜池,杵築,溝井,1.61,6284.0,Sentinel-1,DESCENDING
2025-03-16,30,本庄新池,杵築,本庄,3.53,9189.2,Sentinel-1,DESCENDING
2025-03-16,31,双子溜池,杵築,本庄,2.7,13124.3,Sentinel-1,DESCENDING
2025-03-16,32,大台溜池,杵築,本庄,5.22,21644.9,Sentinel-1,DESCENDING
2025-03-16,33,夫婦池南部,杵築,熊野,1.43,3895.5,Sentinel-1,DESCENDING
2025-03-16,34,夫婦池北部,杵築,熊野,2.44,10969.7,Sentinel-1,DESCENDING
2025-03-16,35,新宮溜池,杵築,日野,3.81,15408.2,Sentinel-1,DESCENDING
2025-03-16,43,轟溜池,杵築,船部,2.04,7545.3,Sentinel-1,DESCENDING
2025-03-16,48,申川溜池北方の池,杵築,八坂,0.49,663.3,Sentinel-1,DESCENDING
