date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2024-06-25,0,野狐谷溜池,杵築,八坂,2.25,7359.4,Sentinel-1,DESCENDING
2024-06-25,1,申川溜池,杵築,八坂,2.06,5007.2,Sentinel-1,DESCENDING
2024-06-25,2,白水池,杵築,馬場尾,4.84,27917.6,Sentinel-1,DESCENDING
2024-06-25,3,床並溜池,山香,下,1.65,7879.9,Sentinel-1,DESCENDING
2024-06-25,12,大河内溜池南方の池,大田,白木原,0.92,1579.7,Sentinel-1,DESCENDING
2024-06-25,13,大河内溜池,大田,白木原,2.64,11833.6,Sentinel-1,DESCENDING
2024-06-25,14,黄午渕溜池,大田,永松,0.89,2548.4,Sentinel-1,DESCENDING
2024-06-25,15,俣水1012付近の池,大田,俣水,1.61,5067.0,Sentinel-1,DESCENDING
2024-06-25,16,東下司溜池,杵築,南杵築,0.65,0.0,Sentinel-1,DESCENDING
2024-06-25,17,西下司溜池,杵築,南杵築,1.3,577.9,Sentinel-1,DESCENDING
2024-06-25,18,日指ダム,山香,日指,39.42,227739.1,Sentinel-1,DESCENDING
2024-06-25,19,日指ダム,山香,日指,12.57,54021.0,Sentinel-1,DESCENDING
2024-06-25,20,楠溜池,山香,吉野渡,7.11,41578.5,Sentinel-1,DESCENDING
2024-06-25,21,石山ダム,杵築,溝井,10.73,37286.0,Sentinel-1,DESCENDING
2024-06-25,22,尾払溜池,杵築,守江,7.07,43109.3,Sentinel-1,DESCENDING
2024-06-25,23,鍋倉ダム,杵築,守江,9.42,51598.4,Sentinel-1,DESCENDING
2024-06-25,24,糠味噌溜池,杵築,日野,1.69,2587.4,Sentinel-1,DESCENDING
2024-06-25,25,弁天池,杵築,溝井,4.32,22537.7,Sentinel-1,DESCENDING
2024-06-25,26,山迫溜池,杵築,鴨川,2.08,5445.2,Sentinel-1,DESCENDING
2024-06-25,27,スネコスリ溜池,杵築,猪尾,5.54,25985.2,Sentinel-1,DESCENDING
2024-06-25,28,中ノ池溜池,杵築,溝井,0.91,2892.7,Sentinel-1,DESCENDING
2024-06-25,29,立尻溜池,杵築,溝井,1.61,6447.5,Sentinel-1,DESCENDING
2024-06-25,30,本庄新池,杵築,本庄,3.53,15264.2,Sentinel-1,DESCENDING
2024-06-25,31,双子溜池,杵築,本庄,2.7,14031.2,Sentinel-1,DESCENDING
2024-06-25,32,大台溜池,杵築,本庄,5.22,24041.1,Sentinel-1,DESCENDING
2024-06-25,33,夫婦池南部,杵築,熊野,1.43,3253.9,Sentinel-1,DESCENDING
2024-06-25,34,夫婦池北部,杵築,熊野,2.44,9704.7,Sentinel-1,DESCENDING
2024-06-25,35,新宮溜池,杵築,日野,3.81,15220.1,Sentinel-1,DESCENDING
2024-06-25,43,轟溜池,杵築,船部,2.04,7419.0,Sentinel-1,DESCENDING
2024-06-25,48,申川溜池北方の池,杵築,八坂,0.49,1159.4,Sentinel-1,DESCENDING
