date,pond_id,pond_name,tiiki,ooaza,area_ha,water_area_m2,satellite,orbit
2024-06-01,0,野狐谷溜池,杵築,八坂,2.25,8613.0,Sentinel-1,DESCENDING
2024-06-01,1,申川溜池,杵築,八坂,2.06,5652.2,Sentinel-1,DESCENDING
2024-06-01,2,白水池,杵築,馬場尾,4.84,27019.9,Sentinel-1,DESCENDING
2024-06-01,3,床並溜池,山香,下,1.65,7542.6,Sentinel-1,DESCENDING
2024-06-01,12,大河内溜池南方の池,大田,白木原,0.92,2250.7,Sentinel-1,DESCENDING
2024-06-01,13,大河内溜池,大田,白木原,2.64,12315.4,Sentinel-1,DESCENDING
2024-06-01,14,黄午渕溜池,大田,永松,0.89,3148.3,Sentinel-1,DESCENDING
2024-06-01,15,俣水1012付近の池,大田,俣水,1.61,5975.0,Sentinel-1,DESCENDING
2024-06-01,16,東下司溜池,杵築,南杵築,0.65,0.0,Sentinel-1,DESCENDING
2024-06-01,17,西下司溜池,杵築,南杵築,1.3,644.8,Sentinel-1,DESCENDING
2024-06-01,18,日指ダム,山香,日指,39.42,235592.8,Sentinel-1,DESCENDING
2024-06-01,19,日指ダム,山香,日指,12.57,57181.1,Sentinel-1,DESCENDING
2024-06-01,20,楠溜池,山香,吉野渡,7.11,42760.6,Sentinel-1,DESCENDING
2024-06-01,21,石山ダム,杵築,溝井,10.73,43851.0,Sentinel-1,DESCENDING
2024-06-01,22,尾払溜池,杵築,守江,7.07,44928.3,Sentinel-1,DESCENDING
2024-06-01,23,鍋倉ダム,杵築,守江,9.42,54553.0,Sentinel-1,DESCENDING
2024-06-01,24,糠味噌溜池,杵築,日野,1.69,4426.7,Sentinel-1,DESCENDING
2024-06-01,25,弁天池,杵築,溝井,4.32,24605.3,Sentinel-1,DESCENDING
2024-06-01,26,山迫溜池,杵築,鴨川,2.08,6365.7,Sentinel-1,DESCENDING
2024-06-01,27,スネコスリ溜池,杵築,猪尾,5.54,28326.8,Sentinel-1,DESCENDING
2024-06-01,28,中ノ池溜池,杵築,溝井,0.91,2672.0,Sentinel-1,DESCENDING
2024-06-01,29,立尻溜池,杵築,溝井,1.61,6863.7,Sentinel-1,DESCENDING
2024-06-01,30,本庄新池,杵築,本庄,3.53,15789.7,Sentinel-1,DESCENDING
2024-06-01,31,双子溜池,杵築,本庄,2.7,14153.9,Sentinel-1,DESCENDING
2024-06-01,32,大台溜池,杵築,本庄,5.22,24816.4,Sentinel-1,DESCENDING
2024-06-01,33,夫婦池南部,杵築,熊野,1.43,4174.1,Sentinel-1,DESCENDING
2024-06-01,34,夫婦池北部,杵築,熊野,2.44,10985.7,Sentinel-1,DESCENDING
2024-06-01,35,新宮溜池,杵築,日野,3.81,15327.6,Sentinel-1,DESCENDING
2024-06-01,43,轟溜池,杵築,船部,2.04,7485.6,Sentinel-1,DESCENDING
2024-06-01,48,申川溜池北方の池,杵築,八坂,0.49,1288.7,Sentinel-1,DESCENDING
